class,layer,change_rate_avg,change_rate_std
"goldfish, Carassius auratus",1,-0.014308005049824704,0.023641794240157943
"goldfish, Carassius auratus",2,0.00018076181411743225,0.01701002296016993
"goldfish, Carassius auratus",3,0.015369701609015449,0.015596245890884824
"goldfish, Carassius auratus",4,0.04868670083582402,0.010418127379621304
"goldfish, Carassius auratus",5,0.07369823463261127,0.017140266023969373
"goldfish, Carassius auratus",6,0.06635677427053453,0.01546726910296364
"goldfish, Carassius auratus",7,0.09852625101804734,0.012123660804841046
"goldfish, Carassius auratus",8,0.17781613528728485,0.02021393391703004
"goldfish, Carassius auratus",9,0.29032353579998016,0.031123408916578565
"goldfish, Carassius auratus",10,0.11972565054893494,0.03610925070086814
"goldfish, Carassius auratus",11,0.06260500311851501,0.019662488851405962
"European fire salamander, Salamandra salamandra",1,-0.04357777252793312,0.017076708379376904
"European fire salamander, Salamandra salamandra",2,-0.008084460571408275,0.01669970981036241
"European fire salamander, Salamandra salamandra",3,0.037103601172566406,0.015093699584869306
"European fire salamander, Salamandra salamandra",4,0.0495160971581936,0.00997712475476599
"European fire salamander, Salamandra salamandra",5,0.053367616534233095,0.011867388717809622
"European fire salamander, Salamandra salamandra",6,0.06536951154470445,0.008319410360449416
"European fire salamander, Salamandra salamandra",7,0.08732582956552505,0.012225423672111501
"European fire salamander, Salamandra salamandra",8,0.1609678637981415,0.014461046073366192
"European fire salamander, Salamandra salamandra",9,0.3309351122379303,0.019759598307083293
"European fire salamander, Salamandra salamandra",10,0.12153637170791626,0.02020013246020546
"European fire salamander, Salamandra salamandra",11,0.05877051830291747,0.015674971430938038
"bullfrog, Rana catesbeiana",1,-0.04030657526105642,0.03165445684550045
"bullfrog, Rana catesbeiana",2,-0.009304407611489277,0.016971949458657806
"bullfrog, Rana catesbeiana",3,0.04731263197958466,0.017558334499725766
"bullfrog, Rana catesbeiana",4,0.0588574405759573,0.012545171074265634
"bullfrog, Rana catesbeiana",5,0.06179793857038021,0.01184784456828401
"bullfrog, Rana catesbeiana",6,0.06348073452711106,0.012690156878176324
"bullfrog, Rana catesbeiana",7,0.09403387531638145,0.012047013857137023
"bullfrog, Rana catesbeiana",8,0.13918876856565476,0.017217894397974644
"bullfrog, Rana catesbeiana",9,0.3364851480722427,0.027057255022896264
"bullfrog, Rana catesbeiana",10,0.12685564994812012,0.028354150485601436
"bullfrog, Rana catesbeiana",11,0.05563953876495362,0.018973048390209742
"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1,-0.04566519260406495,0.02614944383961953
"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",2,-0.017151141017675394,0.014998273417880674
"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",3,0.047258989363908765,0.015651425701178324
"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",4,0.05940660797059536,0.01183640634720644
"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",5,0.056568045169115067,0.01309660413359325
"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",6,0.0589889745414257,0.012371842464781561
"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",7,0.09504492551088334,0.012850923782773905
"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",8,0.1372953897714615,0.01788549962740688
"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",9,0.3448513954877853,0.027816529207520375
"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",10,0.11846832871437073,0.02072147462696172
"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",11,0.04860519528388979,0.011323459359090604
"American alligator, Alligator mississipiensis",1,-0.022767668887972797,0.02662635834939572
"American alligator, Alligator mississipiensis",2,0.001624753549695019,0.017078552598408517
"American alligator, Alligator mississipiensis",3,0.05781414486467835,0.014123778716564265
"American alligator, Alligator mississipiensis",4,0.05601946189999581,0.010193489871929614
"American alligator, Alligator mississipiensis",5,0.06563604921102524,0.013017843881701569
"American alligator, Alligator mississipiensis",6,0.07387234717607499,0.014343942161189355
"American alligator, Alligator mississipiensis",7,0.09492700934410095,0.014615378457408344
"American alligator, Alligator mississipiensis",8,0.13498925566673278,0.01507572009305212
"American alligator, Alligator mississipiensis",9,0.32933968961238863,0.027295630838045766
"American alligator, Alligator mississipiensis",10,0.11561803221702575,0.01759034766320709
"American alligator, Alligator mississipiensis",11,0.053419880867004416,0.014716481460014879
"boa constrictor, Constrictor constrictor",1,-0.048307501897215846,0.030998205251408614
"boa constrictor, Constrictor constrictor",2,-0.014515860155224799,0.019496648743738826
"boa constrictor, Constrictor constrictor",3,0.03904109083116053,0.016549021215592576
"boa constrictor, Constrictor constrictor",4,0.054843421727418906,0.011667376680644983
"boa constrictor, Constrictor constrictor",5,0.05673617348074913,0.010939587637027287
"boa constrictor, Constrictor constrictor",6,0.06170664235949517,0.011700568225766473
"boa constrictor, Constrictor constrictor",7,0.09580062836408615,0.013119614281909395
"boa constrictor, Constrictor constrictor",8,0.13784448623657228,0.015131521400540486
"boa constrictor, Constrictor constrictor",9,0.3460573995113373,0.03343168416499559
"boa constrictor, Constrictor constrictor",10,0.1158988702297211,0.016668348948810398
"boa constrictor, Constrictor constrictor",11,0.048593834638595554,0.012245136331351825
trilobite,1,-7.695958018304194e-05,0.0227879919029457
trilobite,2,-0.009937852136790744,0.0171154245278115
trilobite,3,0.052926423102617234,0.01374971489554677
trilobite,4,0.055451895371079446,0.007731053336727209
trilobite,5,0.06266417466104031,0.011516496263384546
trilobite,6,0.05383050248026848,0.012304684694707413
trilobite,7,0.10712464034557342,0.014307474521493457
trilobite,8,0.1543919736146927,0.018306085797297304
trilobite,9,0.350030175447464,0.023810556357341788
trilobite,10,0.10698032021522522,0.019488859401479857
trilobite,11,0.03845407485961914,0.010381022885967596
scorpion,1,-0.013153973221778874,0.03299963220629994
scorpion,2,-0.011964538469910605,0.02005879088412304
scorpion,3,0.03822975225746629,0.018356978356042965
scorpion,4,0.05214307971298695,0.012838635129894072
scorpion,5,0.056645754352211954,0.01634214167169288
scorpion,6,0.06550771102309227,0.014334377609609998
scorpion,7,0.09800456792116165,0.011938688695130342
scorpion,8,0.15710157424211502,0.01912146714091927
scorpion,9,0.3352426064014435,0.0296351253114546
scorpion,10,0.11376556873321535,0.022682018196440334
scorpion,11,0.05645941257476806,0.01742840307045145
"black widow, Latrodectus mactans",1,0.006102940589189499,0.02760270014473932
"black widow, Latrodectus mactans",2,-0.024805736094713166,0.01675073244223346
"black widow, Latrodectus mactans",3,0.05152812171727414,0.012934775110137995
"black widow, Latrodectus mactans",4,0.05897341892123222,0.009533762706312475
"black widow, Latrodectus mactans",5,0.06847455397248269,0.011907578546544671
"black widow, Latrodectus mactans",6,0.06711824655532839,0.011682477569869402
"black widow, Latrodectus mactans",7,0.09089647054672241,0.01262862987766146
"black widow, Latrodectus mactans",8,0.17786466658115388,0.02254526549143366
"black widow, Latrodectus mactans",9,0.3138939815759659,0.02790033212214153
"black widow, Latrodectus mactans",10,0.11233070015907287,0.01991656495465368
"black widow, Latrodectus mactans",11,0.052014359235763544,0.012293256384152592
tarantula,1,-0.04350307449698446,0.027852838408706355
tarantula,2,-0.008707031011581417,0.017081732270056077
tarantula,3,0.051927487105131113,0.016544144342182793
tarantula,4,0.06190479353070259,0.011544647797432493
tarantula,5,0.05671670258045197,0.011077870299922542
tarantula,6,0.06266577064990998,0.016460737612594718
tarantula,7,0.0911453241109848,0.014276200250400571
tarantula,8,0.16138031363487243,0.024856504005915003
tarantula,9,0.3245819675922394,0.02528829953355065
tarantula,10,0.10861584305763244,0.014828526802039624
tarantula,11,0.053021879196166986,0.019069004166412905
centipede,1,-0.022627223972231148,0.03032476982989146
centipede,2,0.0064405664429068475,0.01763913660022614
centipede,3,0.04673081688582895,0.019772127761624986
centipede,4,0.05347623877227308,0.012918885096093598
centipede,5,0.06603649452328682,0.01408477356626537
centipede,6,0.06646422386169434,0.012298858423193308
centipede,7,0.10052001982927322,0.01652428639299259
centipede,8,0.1547439455986023,0.0208525324924188
centipede,9,0.32128170371055603,0.037261345715707835
centipede,10,0.10793720841407776,0.01782611442478572
centipede,11,0.048441933393478395,0.013929132351004752
goose,1,-0.011181519702076894,0.03180760089956862
goose,2,-0.0065552911162376284,0.015291872493734263
goose,3,0.04092533029615874,0.017470063214693195
goose,4,0.04466217182576655,0.011913008489695582
goose,5,0.056506215035915394,0.01687991847708396
goose,6,0.07542995363473892,0.015558376825471724
goose,7,0.09294603496789933,0.012406981165121213
goose,8,0.13312335342168807,0.020024140075743557
goose,9,0.35372877001762393,0.035520953722952824
goose,10,0.1465563631057739,0.03181319600289074
goose,11,0.052289568185806275,0.014641109023430066
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",1,-0.044217726364731744,0.023356600307687037
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",2,0.00842320334166286,0.013046409191286792
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",3,0.038328103870153396,0.012894996940051211
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",4,0.053148401230573655,0.008973529537076289
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",5,0.053870092183351516,0.011556804946700796
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",6,0.04921581640839578,0.012071405624688983
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",7,0.08612249836325646,0.010572278199940692
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",8,0.14201535314321517,0.017459753559747097
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",9,0.3355202841758728,0.022264151325225825
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",10,0.1611056923866272,0.027318137231291912
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",11,0.0718613600730896,0.02544697233601739
jellyfish,1,0.04262320064008236,0.03531309663655913
jellyfish,2,-0.013672381490468986,0.01480463851967302
jellyfish,3,0.02917785175144672,0.020602522385472548
jellyfish,4,0.04213179320096969,0.014440783535932537
jellyfish,5,0.08370495706796646,0.014966505222362092
jellyfish,6,0.07950143694877626,0.012768267262139218
jellyfish,7,0.10981510013341904,0.014445364507878233
jellyfish,8,0.1667960768938065,0.01709170592554876
jellyfish,9,0.2878546845912933,0.03903360178434863
jellyfish,10,0.08541444540023801,0.015652689410555785
jellyfish,11,0.047386815547943134,0.014681568811832739
brain coral,1,0.0007568875327706218,0.02939626219144596
brain coral,2,0.015097231231629848,0.01737075630532214
brain coral,3,0.050551654770970345,0.018366795180190427
